명사|noun|処罰|しょばつ|처벌|null|null|null|処罰 처벌 しょばつ|N1
명사|noun|処分|しょぶん|처분|null|null|null|処分 처분 しょぶん|N1
명사|noun|庶民|しょみん|서민|null|null|null|庶民 서민 しょみん|N1
명사|noun|指令|しれい|지령|null|null|null|指令 지령 しれい|N1
명사|noun|仕業|しわざ|소행, 짓|null|null|{"year":"2012"}|仕業 2012 소행, 짓 しわざ|N1
명사|noun|人員|じんいん|인원|null|null|null|人員 인원 じんいん|N1
명사|noun|人格|じんかく|인격|null|null|null|人格 인격 じんかく|N1
명사|noun|新型|しんがた|신형|null|null|null|新型 신형 しん가た|N1
명사|noun|審議|しんぎ|심의|null|null|null|審議 심의 しんぎ|N1
명사|noun|人権|じんけん|인권|null|null|null|人権 인권 じんけん|N1
명사|noun|振興|しんこう|진흥, 번성|null|null|null|振興 진흥, 번성 しんこう|N1
명사|noun|新婚|しんこん|신혼|null|null|null|新婚 신혼 しんこん|N1
명사|noun|審査|신사|심사|null|null|null|審査 심사 しんさ|N1
명사|noun|真珠|しんじゅ|진주|null|null|null|真珠 진주 しんじゅ|N1
명사|noun|伸縮|しんしゅく|신축, 늘리고 줄임|null|null|null|伸縮 신축, 늘리고 줄임 しんしゅく|N1
명사|noun|心情|しんじょう|심정|null|null|null|心情 심정 しんじょう|N1
명사|noun|親善|しんぜん|친선, 사이가 좋게 함|null|null|null|親善 친선, 사이가 좋게 함 しんぜん|N1
명사|noun|深層|しんそう|심층|null|null|null|深層 심층 しんそう|N1
명사|noun|真相|しんそう|진상|null|null|null|真相 진상 しんそう|N1
명사|noun|新築|しんちく|신축, 새로 지음|null|null|null|新築 신축, 새로 지음 しんちく|N1
명사|noun|進呈|しんてい|증정, 드림|null|null|null|進呈 증정, 드림 しんてい|N1
명사|noun|進展|しんてん|진전|null|null|null|進展 진전 しんてん|N1
명사|noun|振動|しんどう|진동|null|null|null|振動 진동 しんどう|N1
명사|noun|信任|しんにん|신임|null|null|null|信任 신임 しんにん|N1
명사|noun|神秘|しんぴ|신비|null|null|null|神秘 신비 しんぴ|N1
명사|noun|辛抱|しんぼう|인내, 참음|null|null|null|辛抱 인내, 참음 しんぼう|N1
명사|noun|侵略|しんりゃく|침략|null|null|null|侵略 침략 しんりゃく|N1
명사|noun|診療|しんりょう|진료|null|null|null|診療 진료 しんりょう|N1
명사|noun|進路|しんろ|진로|null|null|null|進路 진로 しんろ|N1
명사|noun|神話|しんわ|신화|null|null|null|神話 신화 しんわ|N1
명사|noun|親和|しんわ|친화, 사이좋게 잘 어울림|null|null|null|親和 친화, 사이좋게 잘 어울림 しんわ|N1
명사|noun|推移|すいい|추이|null|null|{"year":"2019"}|推移 2019 추이 すいい|N1
명사|noun|水源|すいげん|수원|null|null|null|水源 수원 すいげん|N1
명사|noun|遂行|すいこう|수행, 완수|null|null|{"year":"2014"}|遂行 2014 수행, 완수 すいこう|N1
명사|noun|推進|すいしん|추진|null|null|null|推進 추진 すいしん|N1
명사|noun|吹奏|すいそう|취주, 관악기 연주|null|null|null|吹奏 취주, 관악기 연주 すいそう|N1
명사|noun|推測|すいそく|추측|null|null|null|推測 추측 すいそく|N1
명사|noun|衰退|すいたい|쇠퇴|null|null|null|衰退 쇠퇴 すいたい|N1
명사|noun|水田|すいでん|논|null|null|null|水田 논 すいでん|N1
명사|noun|推理|すいり|추리|null|null|{"year":"2010"}|推理 2010 추리 すいり|N1
명사|noun|数値|すうち|수치|null|null|null|数値 수치 すうち|N1
명사|noun|崇拝|すうはい|숭배|null|null|null|崇拝 숭배 すうはい|N1
명사|noun|ずぶ濡れ|ずぶぬれ|흠뻑 젖음|null|null|null|ずぶ濡れ 흠뻑 젖음 ずぶぬれ|N1
명사|noun|術|すべ|방법, 수단|null|null|{"year":"2013"}|術 2013 방법, 수단 すべ|N1
명사|noun|ずれ|ずれ|어긋남|null|null|null|ずれ 어긋남|N1
명사|noun|擦れ違い|すれちがい|스쳐 지나감, 엇갈림|null|null|null|擦れ違い 스쳐 지나감, 엇갈림 すれちがい|N1
명사|noun|寸前|すんぜん|직전|null|null|null|寸前 직전 すんぜん|N1
명사|noun|誠意|せいい|성의|null|null|null|誠意 성의 せいい|N1
명사|noun|生育|せいいく|생육, 생물이 나서 자람|null|null|null|生育 생육, 생물이 나서 자람 せいいく|N1
명사|noun|精鋭|せいえい|정예, 선택된 소수의 인재|null|null|null|精鋭 정예, 선택된 소수의 인재 せいえい|N1
명사|noun|正規|せいき|정규|null|null|null|正規 정규 せいき|N1
명사|noun|制裁|せいさい|제재|null|null|null|制裁 제재 せいさい|N1
명사|noun|政策|せいさく|정책|null|null|null|政策 정책 せいさく|N1
명사|noun|精算|せいさん|정산|null|null|{"year":"2018"}|精算 2018 정산 せいさん|N1
명사|noun|生死|せいし|생사, 삶과 죽음|null|null|null|生死 생사, 삶과 죽음 せいし|N1
명사|noun|成熟|せいじゅく|성숙|null|null|null|成熟 성숙 せいじゅく|N1
명사|noun|盛装|せいそう|성장, 화려하게 단장함|null|null|null|盛装 성장, 화려하게 단장함 せいそう|N1
명사|noun|生息|せいそく|생식, 서식, 생존|null|null|null|生息 생식, 서식, 생존 せいそく|N1
명사|noun|制定|せいてい|제정|null|null|null|制定 제정 せいてい|N1
명사|noun|征服|せいふく|정복, 무력으로 복종시킴, 어려움을 이겨냄|null|null|null|征服 정복, 무력으로 복종시킴, 어려움을 이겨냄 せいふく|N1
명사|noun|税率|ぜいりつ|세율|null|null|null|税率 세율 ぜいりつ|N1
명사|noun|勢력|せいりょく|세력|null|null|null|勢力 세력 せいりょく|N1
명사|noun|責務|せきむ|책무, 책임과 의무|null|null|null|責務 책무, 책임과 의무 せきむ|N1
명사|noun|世間知らず|せけんしらず|세상 물정에 어두움, 철부지|null|null|null|世間知らず 세상 물정에 어두움, 철부지 せけんしらず|N1
명사|noun|世間体|せけんてい|세상에 대한 체면, 이목, 평판|null|null|null|世間体 세상에 대한 체면, 이목, 평판 せけんてい|N1
명사|noun|世間話|せけんばなし|세상 이야기, 잡담|null|null|null|世間話 세상 이야기, 잡담 せけんばなし|N1
명사|noun|是正|ぜせい|시정, 잘못된 것을 바로 잡음|null|null|null|是正 시정, 잘못된 것을 바로 잡음 ぜせい|N1
명사|noun|世相|せそう|세상, 세태|null|null|null|世相 세상, 세태 せそう|N1
명사|noun|世帯|せたい|세대, 가구(가족의 단위)|null|null|null|世帯 세대, 가구(가족의 단위) せたい|N1
명사|noun|接触|せっしょく|접촉|null|null|null|接触 접촉 せっしょく|N1
명사|noun|折衷|せっちゅう|절충, 여러 의견을 알맞게 조합해 정리함|null|null|null|折衷 절충, 여러 의견을 알맞게 조합해 정리함 せっちゅう|N1
명사|noun|切望|せつぼう|절망, 간절히 바람|null|null|null|切望 절망, 간절히 바람 せつぼう|N1
명사|noun|絶望|ぜつぼう|절망, 좌절감|null|null|null|絶望 절망, 좌절감 ぜつぼう|N1
명사|noun|世論|せろん|여론|null|null|{"note":"ぜろん, よろん으로도 읽음"}|世論 여론(ぜろん, よろん으로도 읽음) せろん|N1
명사|noun|善악|ぜんあく|선악|null|null|null|善悪 선악 ぜんあく|N1
명사|noun|繊維|せんい|섬유|null|null|null|繊維 섬유 せんい|N1
명사|noun|宣言|せんげん|선언|null|null|null|宣言 선언 せんげん|N1
명사|noun|選考|せんこう|전형, 능력이나 자질 등을 고려해 적임자를 뽑는 것|null|null|null|選考 전형, 능력이나 자질 등을 고려해 적임자를 뽑는 것 せんこう|N1
명사|noun|戦災|せんさい|전재, 전쟁으로 인한 재앙|null|null|null|戦災 전재, 전쟁으로 인한 재앙 せんさい|N1
명사|noun|全集|ぜんしゅう|전집|null|null|null|全集 전집 ぜんしゅう|N1
명사|noun|選出|せんしゅつ|선출|null|null|null|選出 선출 せんしゅつ|N1
명사|noun|戦術|せんじゅつ|전술|null|null|null|戦術 전술 せんじゅつ|N1
명사|noun|前提|ぜんてい|전제|null|null|null|前提 전제 ぜんてい|N1
명사|noun|戦闘|せんとう|전투|null|null|null|戦闘 전투 せんとう|N1
명사|noun|潜入|せんにゅう|잠입|null|null|null|潜入 잠입 せんにゅう|N1
명사|noun|船舶|せんぱく|선박|null|null|null|船舶 선박 せんぱく|N1
명사|noun|先方|せんぽう|상대방|null|null|{"year":"2012"}|先方 2012 상대방 せんぽう|N1
명사|noun|全滅|ぜんめつ|전멸|null|null|null|全滅 전멸 ぜんめつ|N1
명사|noun|占領|せんりょう|점령|null|null|null|占領 점령 せんりょう|N1
명사|noun|憎悪|ぞうお|증오|null|null|null|憎悪 증오 ぞうお|N1
명사|noun|相応|そうおう|상응, 알맞음|null|null|null|相応 상응, 알맞음 そうおう|N1
명사|noun|総額|そうがく|총액|null|null|{"year":"2018"}|総額 2018 총액 そうがく|N1
명사|noun|増強|ぞうきょう|증강, 수나 양을 늘려 더 강하게 함|null|null|null|増強 증강 ぞうきょう|N1
명사|noun|走行|そうこう|주행|null|null|null|走行 주행 そうこう|N1
명사|noun|喪失|そうしつ|상실|null|null|null|喪失 상실 そうしつ|N1
명사|noun|操縦|そうじゅう|조종, 생각대로 부려 움직임|null|null|null|操縦 조종, 생각대로 부려 움직임 そうじゅう|N1
명사|noun|装飾|そうしょく|장식|null|null|null|装飾 장식 そうしょく|N1
명사|noun|増進|ぞうしん|증진, 기운이나 세력이 점점 늘어남|null|null|null|増進 증진 ぞうしん|N1
명사|noun|遭難|そうなん|조난, 등산이나 항해 중 재난을 만남|null|null|null|遭難 조난 ぞうなん|N1
명사|noun|相場|そうば|시가, 시장에서 상품이 거래되는 가격|null|null|{"year":"2016"}|相場 2016 시가 そうば|N1
명사|noun|装備|そうび|장비|null|null|null|装備 장비 そうび|N1
명사|noun|双方|そうほう|쌍방|null|null|null|双方 쌍방 そうほう|N1
명사|noun|促進|そくしん|촉진|null|null|null|促進 촉진 そくしん|N1
명사|noun|束縛|そくばく|속박, 한데 묶음, 구속|null|null|null|束縛 속박, 한데 묶음, 구속 そくばく|N1
명사|noun|側面|そくめん|측면|null|null|null|側面 측면 そくめん|N1
명사|noun|素材|そざい|소재|null|null|{"year":"2019"}|素材 2019 소재 そざい|N1
명사|noun|阻止|そし|저지|null|null|null|阻止 저지 そし|N1
명사|noun|訴訟|そしょう|소송|null|null|null|訴訟 소송 そしょう|N1
명사|noun|措置|そち|조치, 대책|null|null|null|措置 조치, 대책 そち|N1
명사|noun|率先|そっせん|솔선|null|null|null|率先 솔선 そっせん|N1
명사|noun|そっぽ|そっぽ|다른 쪽|null|null|null|そっぽ 다른 쪽|N1
명사|noun|素養|そよう|소양|null|null|null|素養 소양 そよう|N1
명사|noun|尊厳|そんげん|존엄|null|null|null|尊厳 존엄 そんげん|N1
명사|noun|損失|そんしつ|손실|null|null|null|損失 손실 そんしつ|N1
명사|noun|存続|そんぞく|존속|null|null|null|存続 존속 そんぞく|N1
명사|noun|隊員|たいいん|대원|null|null|null|隊員 대원 たいいん|N1
명사|noun|対応|たいおう|대응|null|null|null|対応 대응 たいおう|N1
명사|noun|大家|たいか|대가, 권위자|null|null|null|大家 대가, 권위자 たいか|N1
명사|noun|退化|たいか|퇴화|null|null|null|退化 퇴화 たいか|N1
명사|noun|大金|たいきん|거금, 큰 돈|null|null|null|大金 거금, 큰 돈 たいきん|N1
명사|noun|待遇|たいぐう|대우|null|null|null|待遇 대우 たいぐう|N1
명사|noun|体験|たいけん|체험|null|null|null|体験 체험 たいけん|N1
명사|noun|対抗|たいこう|대항|null|null|null|対抗 대항 たいこう|N1
명사|noun|代行|だいこう|대행|null|null|null|代行 대행 だいこう|N1
명사|noun|退治|たいじ|퇴치|null|null|null|退治 퇴치 たいじ|N1
명사|noun|大衆|たいしゅう|대중|null|null|null|大衆 대중 たいしゅう|N1
명사|noun|対処|たいしょ|대처|null|null|null|対処 대처 たいしょ|N1
명사|noun|態勢|たいせい|태세|null|null|null|態勢 태세 たいせい|N1
명사|noun|大地|だいち|대지|null|null|null|大地 대지 だいち|N1
명사|noun|体調|たいちょう|컨디션, 몸 상태|null|null|null|体調 컨디션, 몸 상태 たいちょう|N1
명사|noun|台無し|だいなし|엉망이 됨, 형편없음|null|null|null|台無し 엉망이 됨, 형편없음 だいなし|N1
명사|noun|滞納|たいのう|체납|null|null|null|滞納 체납 たいのう|N1
명사|noun|待望|たいぼう|대망|null|null|null|待望 대망 たいぼう|N1
명사|noun|台本|だいほん|대본|null|null|null|台本 대본 だいほん|N1
명사|noun|怠慢|たいまん|태만|null|null|null|怠慢 태만 たいまん|N1
명사|noun|対面|たいめん|대면|null|null|null|対面 대면 たいめん|N1
명사|noun|大役|たいやく|중임, 큰 역할|null|null|null|大役 중임, 큰 역할 たいやく|N1
명사|noun|太陽光|たいようこう|태양광|null|null|null|太陽光 태양광 たいようこう|N1
명사|noun|打開|だかい|타개|null|null|{"year":"2013"}|打開 2013 타개 だかい|N1
명사|noun|宝くじ|たからくじ|복권|null|null|null|宝くじ 복권 たからくじ|N1
명사|noun|妥協|だきょう|타협|null|null|{"year":"2012"}|妥協 2012 타협 だきょう|N1
명사|noun|類|たぐい|같은 종류의 것, 등류|null|null|null|類 같은 종류의 것, 등류 たぐい|N1
명사|noun|打撃|だげき|타격|null|null|null|打撃 타격 だげき|N1
명사|noun|妥結|だけつ|타결|null|null|null|妥結 타결 だけつ|N1
명사|noun|駄作|ださく|졸작, 시시한 작품|null|null|null|駄作 졸작, 시시한 작품 ださく|N1
명사|noun|多数決|たすうけつ|다수결|null|null|null|多数決 다수결 たすうけつ|N1
명사|noun|脱出|だっしゅつ|탈출|null|null|null|脱出 탈출 だっしゅつ|N1
명사|noun|達成|たっせい|달성|null|null|null|達成 달성 たっせい|N1
명사|noun|脱退|だったい|탈퇴|null|null|null|脱退 탈퇴 だったい|N1
명사|noun|建前|たてまえ|표면상의 방침, 원칙|null|null|null|建前 (표면상의) 방침, 원칙 たてまえ|N1
명사|noun|魂|たましい|영혼|null|null|null|魂 영혼 たましい|N1
명사|noun|堕落|だらく|타락|null|null|null|堕落 타락 だらく|N1
명사|noun|単価|たんか|단가, 개당 가격|null|null|null|単価 단가, 개당 가격 たんか|N1
명사|noun|探検|たんけん|탐험|null|null|null|探検 탐험 たんけん|N1
명사|noun|断言|だんげん|단언|null|null|null|断言 단언 だんげん|N1
명사|noun|短縮|たんしゅく|단축|null|null|null|短縮 단축 たんしゅく|N1
명사|noun|単身|たんしん|단신|null|null|null|単身 단신 たんしん|N1
명사|noun|探知|たんち|탐지, 찾아 알아냄|null|null|null|探知 탐지, 찾아 알아냄 たんち|N1
명사|noun|単독|たん독|단독|null|null|null|単独 단독 たんどく|N1
명사|noun|断念|だんねん|단념|null|null|{"year":"2012"}|断念 2012 단념 だんねん|N1
명사|noun|たんぱく質|たんぱくしつ|단백질|null|null|null|たんぱく質 단백질|N1
명사|noun|弾力|だんりょく|탄력|null|null|null|弾力 탄력 だんりょく|N1
명사|noun|蓄積|ちくせき|축적|null|null|null|蓄積 축적 ちくせき|N1
명사|noun|地中|ちちゅう|지하, 땅속|null|null|null|地中 지하, 땅속 ちちゅう|N1
명사|noun|秩序|ちつじょ|질서|null|null|null|秩序 질서 ちつじょ|N1
명사|noun|窒息|ちっそく|질식|null|null|null|窒息 질식 ちっそく|N1
명사|noun|着手|ちゃくしゅ|착수|null|null|null|着手 착수 ちゃくしゅ|N1
명사|noun|着目|ちゃくもく|착목, 착안, 주목|null|null|null|着目 착목, 착안, 주목 ちゃくもく|N1
명사|noun|宙返り|ちゅうがえり|공중 회전, 공중제비|null|null|null|宙返り 공중 회전, 공중제비 ちゅうがえり|N1
명사|noun|忠告|ちゅうこく|충고|null|null|null|忠告 충고 ちゅうこく|N1
명사|noun|抽出|ちゅうしゅつ|추출, 뽑아냄|null|null|null|抽出 추출, 뽑아냄 ちゅうしゅつ|N1
명사|noun|中傷|ちゅうしょう|중상, 비방, 모략|null|null|null|中傷 중상, 비방, 모략 ちゅうしょう|N1
명사|noun|中核|ちゅうかく|중추, 중심|null|null|{"year":"2014"}|中核 2014 중추, 중심 ちゅうかく|N1
명사|noun|抽選|ちゅうせん|추첨|null|null|{"year":"2016"}|抽選 2016 추첨 ちゅうせん|N1
명사|noun|中毒|ちゅう독|중독|null|null|null|中毒 중독 ちゅうどく|N1
명사|noun|調印|ちょういん|조인, 약정서 등에 도장을 찍음|null|null|null|調印 조인, 약정서 등에 도장을 찍음 ちょういん|N1
명사|noun|聴覚|ちょうかく|청각|null|null|null|聴覚 청각 ちょうかく|N1
명사|noun|長寿|ちょうじゅ|장수|null|null|null|長寿 장수 ちょうじゅ|N1
명사|noun|徴収|ちょうしゅう|징수|null|null|null|徴収 징수 ちょうしゅう|N1
명사|noun|挑戦|ちょうせん|도전|null|null|null|挑戦 도전 ちょうせん|N1
명사|noun|調達|ちょうたつ|조달|null|null|{"year":"2010"}|調達 2010 조달 ちょうたつ|N1
명사|noun|調停|ちょうてい|조정, 중재|null|null|null|調停 조정, 중재 ちょうてい|N1
명사|noun|重宝|ちょうほう|보물, 소중히 여김|null|null|{"year":"2011","note":"じゅうほう로도 읽음"}|重宝 2011 보물, 소중히 여김(じゅうほう로도 읽음) ちょうほう|N1
명사|noun|調和|ちょうわ|조화|null|null|null|調和 조화 ちょうわ|N1
명사|noun|直面|ちょくめん|직면|null|null|{"year":"2015"}|直面 2015 직면 ちょくめん|N1
명사|noun|著作権|ちょさくけん|저작권|null|null|null|著作権 저작권 ちょさくけん|N1
명사|noun|貯蓄|ちょちく|저축|null|null|null|貯蓄 저축 ちょちく|N1
명사|noun|直感|ちょっかん|직감|null|null|null|直感 직감 ちょっかん|N1
명사|noun|珍味|ちんみ|진미, 고귀하고 맛이 좋은 음식|null|null|null|珍味 진미, 고귀하고 맛이 좋은 음식 ちんみ|N1
명사|noun|沈黙|ちんもく|침묵|null|null|null|沈黙 침묵 ちんもく|N1
명사|noun|陳列|ちんれつ|진열|null|null|{"year":"2016"}|陳列 2016 진열 ちんれつ|N1
명사|noun|追及|ついきゅう|추궁|null|null|null|追及 추궁 ついきゅう|N1
명사|noun|追跡|ついせき|추적|null|null|null|追跡 추적 ついせき|N1
명사|noun|墜落|ついらく|추락|null|null|null|墜落 추락 ついらく|N1
명사|noun|痛感|つうかん|통감|null|null|null|痛感 통감 つうかん|N1
명사|noun|束の間|つかのま|잠깐 사이, 짧은 시간|null|null|{"year":"2018"}|束の間 2018 잠깐 사이, 짧은 시간 つかのま|N1
명사|noun|つじつま|つじつま|사리, 이치|null|null|{"note":"つじつまが合う 이치가 맞다"}|つじつま 사리, 이치|N1
명사|noun|都度|つど|매번, 매회|null|null|null|都度 매번, 매회 つど|N1
명사|noun|粒状|りゅうじょう|입자 상태, 알갱이 모양|null|null|{"note":"りゅうじょう로도 읽음"}|粒状 입자 상태, 알갱이 모양(りゅうじょう로도 읽음) つぶじょう|N1
명사|noun|つぼみ|つぼみ|꽃봉오리|null|null|null|つぼみ 꽃봉오리|N1
명사|noun|露|つゆ|이슬|null|null|null|露 이슬 つゆ|N1
명사|noun|強火|つよび|센 불|null|null|{"year":"2017"}|強火 2017 센 불 つよび|N1
명사|noun|手当て|てあて|① 치료, 처치 ② 수당|null|null|null|手当て ① 치료, 처치 ② 수당 てあて|N1
명사|noun|提供|ていきょう|제공|null|null|{"year":"2016"}|提供 2016 제공 ていきょう|N1
명사|noun|提携|ていけい|제휴|null|null|null|提携 제휴 ていけい|N1
명사|noun|体裁|ていさい|체재, 형식|null|null|null|体裁 체재, 형식 ていさい|N1
명사|noun|提示|ていじ|제시|null|null|null|提示 제시 ていじ|N1
명사|noun|停滞|ていたい|정체|null|null|null|停滞 정체 ていたい|N1
명사|noun|邸宅|ていたく|저택|null|null|null|邸宅 저택 ていたく|N1
명사|noun|手遅れ|ておくれ|때늦음, 시기를 놓침|null|null|null|手遅れ 때늦음, 시기를 놓침 ておくれ|N1
명사|noun|手掛かり|てがかり|실마리, 단서|null|null|{"year":"2011"}|手掛かり 2011 실마리, 단서 てがかり|N1
명사|noun|出来|でき|완성, 성과, 결과, 완성도|null|null|null|出来 완성, 성과, 결과, 완성도 でき|N1
명사|noun|適応|てきおう|적응|null|null|null|適応 적응 てきおう|N1
명사|noun|手際|てぎわ|솜씨, 수완|null|null|{"year":"2012"}|手際 2012 솜씨, 수완 てぎわ|N1
명사|noun|手ごたえ|てごたえ|반응, 보람|null|null|null|手ごたえ 반응, 보람|N1
명사|noun|手順|てじゅん|순서, 차례|null|null|null|手順 순서, 차례 てじゅん|N1
명사|noun|手違い|てちがい|착오, 차질, 실책|null|null|null|手違い 착오, 차질, 실책 てちがい|N1
명사|noun|てっぺん|てっぺん|꼭대기|null|null|null|てっぺん 꼭대기|N1
명사|noun|出直し|でなおし|재출발, 다시 시작함|null|null|null|出直し 재출발, 다시 시작함 でなおし|N1
명사|noun|手抜き|てぬき|부실, 날림|null|null|null|手抜き 부실, 날림 てぬき|N1
명사|noun|手配|てはい|① 준비, 채비 ② 수배(체포 활동)|null|null|null|手配 ① 준비, 채비 ② 수배(체포 활동) てはい|N1
명사|noun|手筈|てはず|준비, 계획|null|null|null|手筈 준비, 계획 てはず|N1
명사|noun|手引き|てびき|안내, 안내서|null|null|null|手引き 안내, 안내서 てびき|N1
명사|noun|手本|てほん|표본, 모범|null|null|null|手本 표본, 모범 てほん|N1
명사|noun|手回し|てまわし|① 수동식 ② 준비|null|null|null|手回し ① 수동식 ② 준비 てまわし|N1
명사|noun|手分け|てわけ|분담|null|null|{"year":"2014"}|手分け 2014 분담 てわけ|N1
명사|noun|田園|でんえん|전원(시골)|null|null|null|田園 전원(시골) でんえん|N1
명사|noun|転換|てんかん|전환|null|null|null|転換 전환 てんかん|N1
명사|noun|転居|てんきょ|이사|null|null|null|転居 이사 てんきょ|N1
명사|noun|点検|てんけん|점검|null|null|{"year":"2019"}|点検 2019 점검 てんけん|N1
명사|noun|転校|てんこう|전학|null|null|null|転校 전학 てんこう|N1
명사|noun|天災|てんさい|천재, 자연의 변화로 일어나는 재난|null|null|null|天災 천재, 자연의 변화로 일어나는 재난 てんさい|N1
명사|noun|伝承|でんしょう|전승, 계승|null|null|null|伝承 전승, 계승 でんしょう|N1
명사|noun|転職|てんしょく|전직, 이직|null|null|null|転職 전직, 이직 てんしょく|N1
명사|noun|転覆|てんぷく|(열차·배 등의) 전복, 뒤집힘|null|null|null|転覆 (열차·배 등의) 전복, 뒤집힘 てんぷく|N1
명사|noun|展望|てんぼう|전망|null|null|null|展望 전망 てんぼう|N1
명사|noun|転落|てんらく|전락|null|null|null|転落 전락 てんらく|N1
명사|noun|胴|どう|몸통, 동체|null|null|null|胴 몸통, 동체 どう|N1
명사|noun|陶器|とうき|도기, 도자기|null|null|null|陶器 도기, 도자기 とうき|N1
명사|noun|討議|とうぎ|토의|null|null|null|討議 토의 とうぎ|N1
명사|noun|動機|どうき|동기|null|null|null|動機 동기 どうき|N1
명사|noun|同級生|どうきゅうせい|동급생|null|null|null|同級生 동급생 どうきゅうせい|N1
명사|noun|当局|とうきょく|당국|null|null|null|当局 당국 とうきょく|N1
명사|noun|統合|とうごう|통합|null|null|{"year":"2015"}|統合 2015 통합 とうごう|N1
명사|noun|搭載|とうさい|탑재|null|null|null|搭載 탑재 とうさい|N1
명사|noun|倒産|とうさん|도산|null|null|null|倒産 도산 とうさん|N1
명사|noun|投資|とうし|투자|null|null|null|投資 투자 とうし|N1
명사|noun|同士|どうし|같은 부류, ~끼리|null|null|null|同士 같은 부류, ~끼리 どうし|N1
명사|noun|踏襲|とうしゅう|답습, 그대로 계승함|null|null|{"year":"2012"}|踏襲 2012 답습, 그대로 계승함 とうしゅう|N1
명사|noun|当初|とうしょ|당초|null|null|null|当初 당초 とうしょ|N1
명사|noun|同情|どうじょう|동정|null|null|{"year":"2019"}|同情 2019 동정 どうじょう|N1
명사|noun|統制|とうせい|통제|null|null|null|統制 통제 とうせい|N1
명사|noun|当選|とうせん|당선|null|null|null|当選 당선 とうせん|N1
명사|noun|当然|とうぜん|똑같음, 다름없음|null|null|null|当然 똑같음, 다름없음 とうぜん|N1
명사|noun|闘争|とうそう|투쟁|null|null|null|闘争 투쟁 とうそう|N1
명사|noun|統率|とうそつ|통솔|null|null|null|統率 통솔 とうそつ|N1
명사|noun|到達|とうたつ|도달|null|null|null|到達 도달 とうたつ|N1
명사|noun|統治|とうち|통치|null|null|null|統治 통치 とうち|N1
명사|noun|同調|どうちょう|동조, 동의|null|null|null|同調 동조, 동의 どうちょう|N1
명사|noun|同等|どうとう|동등|null|null|null|同等 동등 どうとう|N1
명사|noun|投入|とうにゅう|투입|null|null|null|投入 투입 とうにゅう|N1
명사|noun|導入|どうにゅう|도입|null|null|null|導入 도입 どうにゅう|N1
명사|noun|党派|とうは|당파|null|null|null|党派 당파 とうは|N1
명사|noun|同封|どうふう|동봉|null|null|null|同封 동봉 どうふう|N1
명사|noun|逃亡|とうぼう|도망|null|null|null|逃亡 도망 とうぼう|N1
명사|noun|同盟|どうめい|동맹|null|null|null|同盟 동맹 どうめい|N1
명사|noun|当面|とうめん|당분간|null|null|{"year":"2012"}|当면 2012 당분간 とうめん|N1
명사|noun|投与|とうよ|투여|null|null|null|投与 투여 とうよ|N1
명사|noun|動揺|どうよう|동요|null|null|{"year":"2019"}|動揺 2019 동요 どうよう|N1
명사|noun|同類|どうるい|동류|null|null|null|同類 동류 どうるい|N1
명사|noun|特技|とくぎ|특기|null|null|null|特技 특기 とくぎ|N1
명사|noun|独裁|독사이|독재|null|null|null|独裁 독재 どくさい|N1
명사|noun|特設|とくせつ|특설|null|null|null|特設 특설 とくせつ|N1
명사|noun|独占|どくせん|독점|null|null|null|独占 독점 どくせん|N1
명사|noun|独創性|どくそうせい|독창성|null|null|null|独創性 독창성 どくそうせい|N1
명사|noun|督促|とくそく|독촉|null|null|{"year":"2014"}|督促 2014 독촉 とくそく|N1
명사|noun|得点|とくてん|득점|null|null|null|得点 득점 とくてん|N1
명사|noun|匿名|とくめい|익명|null|null|null|匿名 익명 とくめい|N1
명사|noun|戸締り|とじまり|문단속|null|null|null|戸締り 문단속 とじまり|N1
명사|noun|土台|どだい|토대, 기초|null|null|null|土台 토대, 기초 どだい|N1
명사|noun|特許|とっきょ|특허|null|null|null|特許 특허 とっきょ|N1
명사|noun|特権|とっけん|특권|null|null|null|特権 특권 とっけん|N1
명사|noun|突破|とっぱ|돌파|null|null|null|突破 돌파 とっぱ|N1
명사|noun|土手|どて|둑, 제방|null|null|null|土手 둑, 제방 どて|N1
명사|noun|扉|とびら|문짝, 문|null|null|null|扉 문짝, 문 とびら|N1
명사|noun|土木|どぼく|토목, 토목공사|null|null|null|土木 토목, 토목공사 どぼく|N1
명사|noun|取り返し|とりかえし|되찾음, 만회|null|null|null|取り返し 되찾음, 만회 とりかえし|N1
명사|noun|取り締まり|とりしまり|단속, 감독, 관리|null|null|null|取り締まり 단속, 감독, 관리 とりしまり|N1
명사|noun|度忘れ|どわすれ|깜빡 잊음|null|null|null|度忘れ 깜빡 잊음 どわすれ|N1
명사|noun|問屋|とんや|도매상, 도맡아 함|null|null|null|問屋 도매상, 도맡아 함 とんや|N1
명사|noun|内閣|ないかく|내각|null|null|null|内閣 내각 ないかく|N1
명사|noun|内心|ないしん|내심, 마음 속|null|null|null|内心 내심, 마음 속 ないしん|N1
명사|noun|内臓|ないぞう|내장|null|null|null|内臓 내장 ないぞう|N1
명사|noun|苗|なえ|모종|null|null|null|苗 모종 なえ|N1
명사|noun|仲間入り|なかまいり|동참, 합류|null|null|null|仲間入り 동참, 합류 なかまいり|N1
명사|noun|仲人|なこうど|중매인|null|null|null|仲人 중매인 なこうど|N1
명사|noun|名残|なごり|자취, 여운, 여파|null|null|null|名残 자취, 여운, 여파 なごり|N1
